2026-01-09 14:47:47 - ArknightsETL - INFO - Configuration:
2026-01-09 14:47:47 - ArknightsETL - INFO - Configuration:
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_0, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
2026-01-09 14:47:55 - ArknightsETL - WARNING - Invalid int for unlock_phase: PHASE_1, using default 0
